PLAsTiCC_obj_id,g_pk_time,r_pk_time,i_pk_time,z_pk_time,y_pk_time,g_pk_mag,r_pk_mag,i_pk_mag,z_pk_mag,y_pk_mag,g_a1,g_a2,r_a1,r_a2,i_a1,i_a2,z_a1,z_a2,y_a1,y_a2,g_std_time,r_std_time,i_std_time,z_std_time,y_std_time,g_std_mag,r_std_mag,i_std_mag,z_std_mag,y_std_mag,g_std_a1,g_std_a2,r_std_a1,r_std_a2,i_std_a1,i_std_a2,z_std_a1,z_std_a2,y_std_a1,y_std_a2,type,photo_z
90103,59840.74418,59841.67218,59846.57273,59848.51415,59845.35624,-18.273421,-18.798416,-18.702346,-18.673465,-18.817167,-7.291974343,-0.003845678,-3.242371912,0.424866457,-1.589593793,0.635442753,0.440694859,0.365557172,1.663106597,-0.21606141,2.481493516,0.789480858,0.649402481,0.930377824,1.541856872,4.520572923,0.030162602,0.029692402,0.040454399,0.946168679,1.624693099,0.335062513,0.428378472,0.194322819,0.236064189,0.116524546,0.230180517,0.124047088,0.431600727,0.26233929,SN II,0.524
292587,60613.8083,60618.4448,60620.1549,60621.211,60619.26767,-18.268439,-19.649984,-19.739134,-19.693212,-19.476082,-8.8094465,-0.4464309,-6.4181024,0.40639013,-2.9528733,0.64154852,-0.202400577,0.461136651,1.403391215,-0.118660665,0,0.37568085,0.5324517,0.677819409,1.652074207,0.0421473,0.01646249,0.02039834,0.293032098,0.812118347,1.74488711,0.34531093,0.656975,0.22175036,0.27188138,0.12956549,0.26023629,0.135102171,0.464124659,0.282622676,SN Ia,0.592
183281,,60622.09704,60625.0431,60627.6891,60625.39184,,-18.44618,-19.350967,-19.457521,-19.171022,,,-8.246915367,0.549164352,-5.7835049,0.85888416,-1.4912062,1.0241522,0.481215931,0.244084738,,0.735573625,1.38641647,3.12463954,2.1157874,,3.345531173,0.04711055,0.06043919,0.990792387,,,0.892485111,0.294750172,0.33897787,0.1622791,0.32016688,0.16392215,0.59208326,0.36374279,SN Ia,0.843
62521,60608.20538,60611.75145,60612.207,60613.00084,60613.39269,-18.472986,-17.866762,-17.791844,-17.847857,-17.892772,-5.945127858,-0.191703884,-1.091618161,1.285265391,1.381440502,0.413333795,1.850906317,-0.194006789,2.836576446,-0.665325467,0.139920526,0.248771256,0.19927491,0.225025878,0.461865824,0.005489957,0.009326591,0.011484996,0.016017435,0.03584291,0.760182307,0.186272475,0.384099604,0.111053823,0.192504592,0.078108184,0.193353934,0.093571031,0.311837661,0.17693372,SN II,0.218
326918,59960.78996,59967.6003,59970.40152,,,-19.147492,-18.853107,-18.06175,,,-7.985450803,-0.16515875,-7.8456054,0.58383004,-5.268857196,0.896059552,,,,,3.264125963,0,0.710284387,,,7.292373442,0.05737086,1.08655505,,,2.348791005,0.450092125,0.81576193,0.26989187,0.328457337,0.160386827,,,,,SN II,0.802
333962,,59865.177,59867.11468,,,,-17.274361,-17.091773,,,,,-6.0351362,0.49485654,-2.599624551,0.636979526,,,,,,1.8740729,0.572369874,,,,0.07371101,2.48681563,,,,,0.63884623,0.22620308,0.264917505,0.127656817,,,,,SN II,0.562
162267,59827.11418,59833.7959,,,,-19.590074,-19.110161,,,,-7.963483534,-0.157039289,-7.5494637,0.54309026,,,,,,,3.217962199,2.77452837,,,,9.303898111,0.09696779,,,,2.309646204,0.443994063,0.79231035,0.27717801,,,,,,,SN II,0.788
190746,,60560.22718,60564.63715,60568.8838,,,-19.080245,-20.002069,-20.391143,,,,-9.464148672,0.610541273,-8.348483971,1.195321453,-2.7454673,1.51134889,,,,1.370192367,1.014072659,5.23442294,,,17.267507,12.4608252,0.0771269,,,,1.1408251,0.356210595,0.409781042,0.201817064,0.38173645,0.19359099,,,SN Ia,1.079
133556,59962.67655,59968.54666,59970.97915,,,-18.770755,-18.820919,-18.142928,,,-7.79785415,-0.106014364,-7.225243803,0.508554016,-4.134117584,0.786040594,,,,,2.929401581,1.035525534,0.64942564,,,6.185794033,0.044122017,2.041551164,,,2.069309327,0.406262253,0.728890965,0.245262833,0.300409691,0.145985476,,,,,SN II,0.7
111545,59826.12392,59830.51258,59830.5228,59836.84034,,-17.413987,-17.497478,-17.840696,-17.805904,,-6.805384997,0.068564026,-2.757719235,0.195284909,0.161022042,0.287848547,1.065374841,-0.023572333,,,2.125055114,0.988813698,0,1.354740657,,5.226586555,0.044926361,0.048074564,0.065238387,,1.342588648,0.289829973,0.435508896,0.187651271,0.203833522,0.103982387,0.213898473,0.114289832,,,SN II,0.399
259257,60292.49703,60295.7388,60300.5824,60299.6783,60300.36102,-18.04889,-19.511559,-19.911615,-19.671528,-19.734129,-7.839277084,-0.118180489,-7.6871167,0.29707813,-4.3637036,0.81495731,-0.8682229,0.74915178,0.904430758,0.063855293,3.107242461,0.55744173,1.16152941,1.96348119,1.887673397,6.591610921,0.02327293,0.02887733,0.04343921,0.985496547,2.126065769,0.415163388,0.76975874,0.25267344,0.30599976,0.14844732,0.29001809,0.14947043,0.530322743,0.323407149,SN Ia,0.721
300240,60218.3132,60224.1971,,,,-18.765905,-18.595752,,,,-7.798905664,-0.106705351,-7.1686161,0.52300961,,,,,,,2.933094973,1.35309625,,,,5.726527372,0.03561313,,,,2.071956229,0.406679875,0.73444539,0.25222801,,,,,,,SN II,0.701
271944,,59666.4198,59665.4755,59670.5325,59665.68064,,-19.535903,-20.131864,-20.002603,-20.239267,,,-7.9586843,0.60286679,-5.0652659,1.05760085,-1.3546481,0.88853687,0.580235111,0.186056727,,0.99163143,0,1.42928586,2.046275407,,0.03748566,0.0315873,0.04451459,0.683821146,,,0.81149158,0.26925208,0.31226692,0.14452215,0.30799886,0.1548884,0.575205838,0.351245114,SN Ia,0.806
168308,,60529.77714,60534.8206,60540.0025,,,-19.770625,-20.311166,-20.623788,,,,-9.924885342,0.647721226,-9.938641133,1.34976125,-3.469376,1.83901913,,,,1.516113,1.121348053,7.88432201,,,25.31149053,17.97305067,0.05834903,,,,1.306960292,0.394851388,0.453680833,0.224068193,0.42227109,0.21404929,,,SN Ia,1.222
163287,59802.4724,59806.2338,59806.2157,59802.3726,59810.8185,-17.636813,-18.394673,-18.793061,-18.94026,-19.342577,-6.546528586,0.101715526,-2.3412232,0.35127899,0.24190503,0.40951725,2.49537794,0.04146114,2.17648824,-0.4154194,1.977974496,0.59519843,0.48159203,0,0.64640257,5.165273432,0.04853544,0.02862134,0.01816478,0.05419341,1.226190349,0.271392874,0.39353011,0.159793,0.19596551,0.09039447,0.1439075,0.09276255,0.30728049,0.18240338,SN Ibc,0.342
291976,60212.73289,60215.1425,,,,-15.992522,-16.25672,,,,-6.456151805,0.112626658,-3.3194426,0.44921133,,,,,,,1.83566168,1.2218889,,,,6.227315089,0.06922639,,,,1.18941321,0.265631006,0.45764289,0.18093974,,,,,,,SN II,0.323
255455,59841.5674,59840.0462,59849.1602,59849.1602,,-16.582102,-16.736277,-16.94464,-17.067177,,-1.146997,0.37552104,-0.5296508,0.45026674,0.79742443,0.3177411,1.59361746,-0.1624596,,,1.64230255,0,0,0,,0.03695981,0.02931934,0.03816544,0.04987418,,0.69986627,0.24754204,0.28821522,0.16021772,0.19277012,0.09478965,0.19614913,0.10664611,,,SN II,0.302
27603,,60610.54792,60615.34551,60615.18521,60615.97054,,-19.830464,-20.448245,-20.358491,-20.38622,,,-8.077351143,0.657728308,-6.005409158,1.204939911,-1.84109603,1.015359267,0.256402616,0.31026294,,0.885671039,0.53693518,1.085472843,2.20151731,,0.020815517,0.018412881,0.026128891,0.480261481,,,0.834209882,0.274564802,0.340791025,0.15026967,0.327195616,0.160317231,0.621611903,0.379238022,SN Ia,0.891
249282,60030.458,60032.053,60028.2318,60025.9829,60024.5695,-18.663909,-19.084074,-19.16892,-18.918337,-18.5093,-6.6199933,0.01647836,-2.7885031,0.41360833,0.74255048,0.11300727,1.59124221,-0.4620761,3.1668543,-0.9669942,0.99010166,0.6715492,0.18521022,0.17195559,0.46344662,0.01117765,0.00803224,0.00805215,0.01213917,0.0338901,0.66007735,0.24449543,0.2897879,0.149093,0.10897861,0.05930644,0.13587125,0.08135569,0.25675868,0.16981886,SN Ia,0.268
207117,60126.1017,60137.0644,60129.3098,60137.0907,60126.95021,-17.911843,-17.811995,-17.675835,-18.085784,-17.965228,-6.316915526,0.128889004,-0.7732573,-0.255651,1.53438389,0.32384563,1.75640663,-0.4183277,2.544198669,-0.54100082,1.867252274,3.04449792,0,1.87449483,1.217954171,4.615047296,0.17994232,0.03446657,0.07475035,1.316672523,1.13726816,0.25752626,0.42201439,0.1568048,0.17369212,0.09100908,0.19456843,0.1007224,0.337179577,0.203631519,SN II,0.295
186503,,59790.1002,59791.782,59792.8143,59791.2069,,-19.322234,-19.900893,-19.724075,-19.974355,,,-7.0972053,0.65116749,-4.3368968,0.80293126,-0.9764247,0.80292045,0.84050748,-0.0293816,,0.6168212,0.56756096,1.11652289,2.16823293,,0.03782338,0.02885989,0.040778,0.08066115,,,0.67782115,0.23561426,0.29701985,0.13579906,0.2725715,0.14150782,0.52240196,0.30539827,SN Ia,0.718
120666,60277.47441,60280.56286,60283.79827,60282.66538,60280.2664,-19.311536,-19.968677,-19.746588,-19.792122,-19.629924,-8.047251705,-0.5879188,-4.340164924,0.870704791,-1.325729212,0.724658435,0.358242254,0.072343745,1.962329543,-0.192918251,0.22291947,0.231871787,0.320423154,0.37471895,0.894158355,0.011627408,0.005322225,0.007346229,0.009670458,0.027306547,1.050579435,0.2375918,0.482530759,0.135628413,0.230228827,0.091228837,0.224573174,0.096707086,0.389597684,0.197369308,SN Ia,0.465
215328,60599.6269,60603.48713,60604.97126,,,-17.236389,-17.366868,-17.247312,,,-7.8589655,-0.1156542,-5.273132468,0.455058152,-1.698984127,0.549575048,,,,,1.26056152,2.255428752,2.353657178,,,0.06749698,3.698149763,1.446264482,,,1.46310422,0.31130067,0.577164132,0.211198714,0.245860636,0.117738241,,,,,SN II,0.481
28545,,60600.13891,60598.2845,60603.05797,60598.04185,,-19.14045,-19.70167,-19.544366,-19.744402,,,-7.470542326,0.482545081,-4.304261923,0.865469846,-0.865340615,0.73516844,0.929145235,0.057761331,,1.556981201,0,1.138920095,1.878521407,,0.066696798,0.023669054,0.032782282,0.620005105,,,0.749026963,0.252981709,0.283733025,0.136584298,0.283200539,0.141164741,0.526901372,0.321732692,SN Ia,0.716
142811,60567.81547,60573.9646,60581.73444,60582.7706,60581.75643,-18.399195,-17.764602,-17.860502,-17.913756,-17.935421,-4.639720372,0.033308995,2.39821842,0.146392864,2.997662511,-0.218285415,3.403318076,-0.50190877,3.66903591,-0.788370971,0.671008839,0.356126463,0.000102231,0,0.000251634,0.017081519,0.017023135,0.021759261,0.022364255,0.045555531,0.457879943,0.230725,0.160445551,0.117505952,0.128159707,0.072336285,0.132941509,0.083632928,0.244408846,0.156520908,SN II,0.258
20011,59765.33874,59768.17411,59769.63938,59769.13884,59765.36751,-18.280564,-19.446987,-19.333155,-19.336753,-19.078532,-7.476942265,-0.044064945,-4.944115218,0.458899251,-0.704475545,0.45546172,0.590173737,0.206706212,2.437460329,-0.405849872,1.959747379,0.613310423,0.620738405,0.917756953,3.533123042,0.049455611,0.010075678,0.01309541,0.018665156,0.088815633,1.387616619,0.299127938,0.315432217,0.181985539,0.172001713,0.103159985,0.17484642,0.110941773,0.306107968,0.218578879,SN Ia,0.436
141757,60214.73787,60220.14225,60222.39152,60224.07172,,-18.772458,-19.136688,-18.821713,-18.524549,,-7.670929141,-0.07642172,-6.328713528,0.509529128,-3.567360395,0.730850692,-0.502379017,0.585198332,,,2.766685513,1.311286699,0.620131366,0.962084782,,5.528563722,0.036552188,1.584004863,0.573606961,,1.935842038,0.384954538,0.637548499,0.236825567,0.286896888,0.139032945,0.272881974,0.141392498,,,SN II,0.649
117198,,,60527.53545,60529.69585,,,,-19.217581,-19.438957,,,,,,-4.801202228,0.850799545,-1.090503844,0.812676203,,,,,0.787353127,7.035329212,,,,11.52353605,0.130988378,,,,,,0.31676405,0.154385484,0.29941495,0.154061187,,,SN Ia,0.76
243650,60592.045,60600.1611,60603.47003,60607.33739,,-18.815817,-18.989225,-18.98884,-18.596716,,-8.131630455,-0.247550143,-8.6536243,0.66165446,-6.847290155,1.04951855,-2.030310643,1.22804883,,,3.742427596,1.70448338,0.799202075,1.236058146,,7.665550327,0.05531025,4.572569492,1.806921093,,2.760949766,0.51315111,0.97511174,0.31050654,0.369403093,0.181286271,0.346449382,0.177101248,,,SN II,0.944
99219,,59773.27854,59776.37944,59775.3463,59779.32598,,-19.788091,-20.349865,-20.10273,-20.272658,,,-7.239007949,0.58377519,-4.447358918,1.009625314,-0.885868398,0.872857145,0.948992856,0.189519433,,0.751799388,0.590127967,1.471729984,1.865507016,,0.018231765,0.017883708,0.029472011,0.065952096,,,0.613055357,0.252440586,0.279506161,0.137132437,0.275398718,0.144561571,0.510169595,0.297513264,SN Ia,0.743
244885,,59917.1824,59918.8391,59919.9818,59920.8215,,-19.363082,-19.577359,-19.670664,-19.678022,,,-6.5091313,0.55433933,-3.2837047,0.75333861,-0.3645382,0.56551945,1.23277297,-0.1206831,,0.73071669,0.76587689,0.99471952,2.0243034,,0.03095167,0.02649557,0.02874306,0.06418317,,,0.66384647,0.22782477,0.27948083,0.13306771,0.26718239,0.13657242,0.48137423,0.28927029,SN Ia,0.628
162891,59783.622,59786.1162,59791.4264,59791.5177,59787.3952,-18.477459,-17.824399,-17.959769,-18.047332,-17.806399,-5.4665921,-0.1948107,1.05161994,0.46356365,2.23929345,-0.1617016,2.56508199,-0.493707,2.68201789,-0.4658827,0.57400337,0,0.4640926,0.52871706,0.00014791,0.01759051,0.02279418,0.02528544,0.03028144,0.06694793,0.59664992,0.22568132,0.21570269,0.12780585,0.15358939,0.08023248,0.16730479,0.0909783,0.31323177,0.19375416,SN II,0.293
195531,60532.9555,60538.7001,60540.6324,60541.3475,60541.1015,-18.833366,-19.853465,-19.810035,-19.8129,-19.530751,-6.9878505,0.04581392,-4.9033234,0.80523386,-1.7125634,0.68412298,0.75083251,0.2884338,1.80998519,-0.2114714,1.29153984,0.28942542,0.31663511,0.43993674,1.23963744,0.02427941,0.01310222,0.01352467,0.01729265,0.04846246,1.50389252,0.32283695,0.31803371,0.16977453,0.18974671,0.10675294,0.17408597,0.1093807,0.3712734,0.24086102,SN Ia,0.521
214571,,60571.9392,60575.858,60576.45823,,,-17.752332,-17.957577,-17.893161,,,,-2.98978,0.39770473,-2.0228905,0.6521068,0.16861388,0.306770837,,,,0,1.34350782,0.63759536,,,0.05464715,0.06589458,0.506951067,,,,0.43996376,0.20628008,0.25271125,0.12157059,0.244931813,0.127880794,,,SN II,0.521
341379,60197.16128,60202.0667,60201.2495,60210.8535,,-17.25234,-17.483664,-17.84023,-17.955229,,-6.685320416,0.084302394,-1.110036,0.11088171,1.07788165,0.26501363,1.51908903,-0.0382987,,,2.053713134,0.6978152,0,0,,4.133738518,0.04411083,0.03278556,0.04544531,,1.286275823,0.280890893,0.38199952,0.16678435,0.18518764,0.09699691,0.20067083,0.11061649,,,SN II,0.372
254214,59851.55712,59855.333,59856.94746,,,-17.080847,-17.208894,-17.580961,,,-7.103289995,0.026246512,-5.095815,0.48905703,-1.598809675,0.53980621,,,,,2.228902996,1.83828992,0.526575325,,,5.90284619,0.07384605,1.445948791,,,1.503455421,0.315562104,0.56879859,0.20856838,0.243848928,0.116687548,,,,,SN II,0.472
163198,60185.2865,60189.6938,60192.0609,60193.1086,60192.0439,-19.254817,-20.064835,-19.995718,-19.997435,-19.808431,-7.6479711,-0.0322767,-5.4152797,0.7063639,-2.1824393,0.85728928,0.76903147,0.43560214,1.75950757,0.00470289,0.46756206,0.20156553,0.27589084,0.40895501,1.00457723,0.02329608,0.0104567,0.01165157,0.01620197,0.04365224,1.05186718,0.31834096,0.23942042,0.13786083,0.17116177,0.08885801,0.16362382,0.09477839,0.34007643,0.23048007,SN Ia,0.534
207036,59813.50229,59822.57698,59826.6832,59827.2726,59828.6908,-19.40895,-19.625123,-20.3761,-20.754417,-20.358723,-8.077258529,-0.376278283,-9.769561808,0.633215952,-9.3664856,1.24601542,-3.2894537,1.63714656,-0.829653326,0.696652007,4.65092933,0.944384555,1.09863182,1.61591525,2.756457569,9.223223162,2.922641076,0.05540627,0.04891793,1.121618489,3.461387399,0.61489121,1.240462237,0.37961855,0.43433108,0.21192856,0.39647187,0.19597994,0.775332654,0.476458191,SN Ia,1.166
26058,59803.09845,59808.20186,59809.95861,59813.98143,59809.20427,-17.784503,-19.197813,-19.295543,-19.394329,-19.377558,-7.57596954,-0.056120703,-6.39200362,0.598497144,-3.363944589,0.623261554,-0.391818968,0.468798527,1.317543457,-0.088082789,2.760237861,0.586417771,0.899659025,1.242907917,1.695899591,5.877072033,0.020621858,0.025790266,0.036833675,0.892874905,1.846294003,0.370626383,0.678302197,0.230754791,0.267709195,0.129175319,0.252872666,0.127824191,0.475198948,0.289423395,SN Iax,0.614
113447,,60598.02865,60601.47224,60602.20519,60603.20696,,-19.771733,-20.378832,-20.360575,-20.316513,,,-8.064818963,0.677752785,-5.918979572,1.143226821,-1.748155517,1.071460551,0.275362431,0.341064058,,0.90108874,0.654395739,1.135031891,2.573863424,,0.034420585,0.020817378,0.026800733,0.068195604,,,0.814747632,0.277138578,0.321285765,0.152330053,0.305991767,0.154132163,0.59651202,0.351953067,SN Ia,0.877
255182,,,60369.37215,60373.7757,,,,-19.413201,-20.185346,,,,,,-8.615400922,1.221234097,-2.900989,1.50691458,,,,,1.031885959,2.98056116,,,,6.391366013,0.06829404,,,,,,0.417076097,0.205519609,0.38878707,0.19579585,,,SN Ia,1.103
265624,,59862.57312,59866.2915,59868.9818,,,-19.048789,-19.961643,-20.234092,,,,-9.379104538,0.605061087,-8.1389002,1.13119176,-2.6603862,1.41890563,,,,0.872989873,1.60883491,2.03618424,,,3.957685937,0.03983299,0.04260854,,,,1.117413628,0.350609967,0.40315576,0.19709905,0.37489986,0.18507216,,,SN Ia,1.058
167469,59863.7741,59873.2138,59873.6581,59881.5042,,-18.376161,-17.755595,-17.833313,-17.894797,,-5.5823321,0.14005085,-3.2279603,0.64675257,0.30878796,0.39757547,1.15591499,0.02480602,,,1.35957719,0.71856657,9.93E-05,0.94967704,,0.05548892,0.02651018,0.03231468,0.04663222,,0.76893132,0.277517,0.45355002,0.18365591,0.20079371,0.10257424,0.20986173,0.1145486,,,SN II,0.412
168896,60224.3382,60231.7032,60236.1335,60234.722,,-18.875945,-19.122652,-20.017744,-20.25253,,-8.149240468,-0.306099572,-9.5409461,0.48612967,-8.0213812,1.08953126,-2.5513672,1.45281533,,,4.220997066,1.41961734,1.04412798,1.84994483,,8.983659869,0.05547941,0.04061704,0.04693466,,3.071171734,0.559058229,1.08817234,0.33776141,0.39810426,0.19129015,0.37255435,0.18713073,,,SN Ia,1.045
54789,59882.44732,59888.3842,59890.84233,59892.95984,59889.81829,-18.841712,-19.94028,-20.307729,-20.044511,-19.927127,-7.809476849,-0.110068528,-7.410264655,0.396875031,-4.211840197,0.79355983,-0.799343957,0.711270984,0.95805392,0.043934731,2.952039272,2.721232919,0.653542366,1.013393589,2.197567639,7.911557261,0.060984833,5.032169077,1.707861561,1.800955136,2.088483447,0.409220439,0.764102497,0.261317206,0.302295545,0.146954571,0.286679332,0.147973418,0.523011633,0.318868819,SN Ia,0.707
6988,,59661.62435,59663.71194,59662.19674,,,-19.209231,-19.844256,-19.760312,,,,-7.716193135,0.589616042,-5.28025951,0.891628685,-1.365248187,0.856989334,,,,2.194220153,1.106759718,1.91100971,,,0.046516923,0.038444312,0.055501242,,,,0.829180341,0.280669599,0.323060844,0.151105793,0.304233647,0.153417062,,,SN Ia,0.801
216,60024.35946,60026.57756,60029.207,60027.10065,60027.54968,-17.926561,-19.145814,-19.106725,-19.097481,-18.963664,-6.969903467,0.045903079,-6.225855822,-0.027073207,-1.523428927,0.47728621,0.382170357,0.120384776,1.996197837,-0.338271448,2.23017658,0.210077221,0.455081148,0.461300214,1.406284707,4.022561872,0.015588746,0.017152609,0.022593888,0.864116593,1.426872726,0.303312261,0.409079795,0.154336056,0.20658017,0.092138394,0.210013918,0.105139805,0.39253767,0.238183733,SN Ia,0.438
70407,60039.58689,60042.3077,60042.32301,60042.3339,60039.7654,-17.484718,-18.226707,-18.189949,-18.143782,-18.083542,-6.117320073,0.152025008,-4.37799226,-0.538483077,-0.50937753,-0.00053225,0.719605528,-0.364890469,2.698028868,-0.597841671,1.780460736,0.480632525,0.852526418,1.161748322,1.173824007,4.339346584,0.022443617,0.029608443,0.040718394,1.61039464,1.06755594,0.246841687,0.27791406,0.171617748,0.157791927,0.094432559,0.164695453,0.105778504,0.324304703,0.19565202,SN II,0.255
307165,60580.2519,60583.6836,60586.6992,60585.9085,60586.2904,-17.027959,-17.030451,-17.112253,-17.208418,-17.223605,-2.9263615,0.04159921,2.2519288,0.1819785,3.75503896,-0.1101012,3.71388139,-0.4295322,4.12540277,-0.7790786,1.03828031,0,0.2919737,0.38928421,0.00012304,0.01716575,0.01784541,0.01741675,0.02287064,0.04616735,0.45428987,0.21759625,0.16235803,0.108867,0.11327175,0.06697595,0.13138941,0.08145911,0.24171799,0.14449797,SN II,0.17
265332,,,59799.8598,59803.68116,,,,-19.503949,-19.864639,,,,,,-7.6132593,1.13686619,-2.392768513,1.380525259,,,,,3.19303213,0.966234065,,,,0.09655356,2.382653662,,,,,,0.39010052,0.19171807,0.3651369,0.186231816,,,SN Ia,1.014
233634,60579.45852,60584.5586,60587.3399,60589.8125,60587.01209,-17.786378,-19.35343,-19.731071,-19.641816,-19.869649,-7.802089942,-0.107807037,-6.5520309,0.71747899,-4.0737774,0.91047173,-0.8090053,0.70919438,0.974139179,0.036995882,3.047886987,0.57029902,0.49498991,0.98670424,1.846757084,5.901058272,0.03113439,0.02562501,0.03458406,0.581461966,2.077545381,0.407527138,0.67705716,0.22514828,0.28742844,0.13120449,0.27270578,0.13841758,0.520829056,0.317268343,SN Ia,0.703
95033,59972.36975,59974.90749,59976.78018,59975.46851,59975.16885,-18.998551,-19.86852,-19.780691,-19.719554,-19.535844,-9.652192707,-0.410704893,-5.573851797,0.262225388,-1.684889732,0.61531613,0.214630744,0.176108118,1.823682664,-0.332128076,0.359782738,0.282142144,0.474537854,0.728317262,1.199858107,0.020742179,0.010755105,0.012464339,0.01502973,0.038384248,1.052993988,0.254463312,0.336564943,0.118879803,0.185161271,0.104026615,0.187844888,0.111469464,0.343266326,0.206978844,SN Ia,0.472
8861,60576.92858,60581.50378,60581.195,60580.93655,,-17.355912,-17.105873,-17.348024,-17.567674,,-6.7558417,0.075689892,-3.238190541,0.485935938,-0.43636357,0.443521112,0.892261245,0.016405798,,,2.092961227,1.175754552,0,0.564319449,,4.210318039,0.069929838,0.06039258,0.21248678,,1.317142783,0.285817762,0.469819757,0.18668666,0.218556819,0.105487264,0.217354478,0.115811128,,,SN II,0.387
